"day","year","country","hour","value"
"7",2014,"MYS",1,1
"7",2006,"NZL",1,1
"7",2004,"PAN",1,1
"7",2007,"SVN",1,1
"7",2005,"SWE",1,1
"7",2006,"TUR",1,1
"7",2002,"UKR",1,1
"7",1966,"USA",1,1
"7",1968,"USA",1,3
"7",1972,"USA",1,1
"7",1973,"USA",1,1
"7",1975,"USA",1,1
"7",1976,"USA",1,2
"7",1978,"USA",1,3
"7",1979,"USA",1,4
"7",1980,"USA",1,2
"7",1981,"USA",1,1
"7",1982,"USA",1,2
"7",1985,"USA",1,1
"7",1986,"USA",1,3
"7",1987,"USA",1,1
"7",1988,"USA",1,1
"7",1990,"USA",1,4
"7",1991,"USA",1,1
"7",1992,"USA",1,2
"7",1993,"USA",1,1
"7",1995,"USA",1,9
"7",1996,"USA",1,10
"7",1997,"USA",1,8
"7",1998,"USA",1,9
"7",1999,"USA",1,16
"7",2000,"USA",1,20
"7",2001,"USA",1,26
"7",2002,"USA",1,16
"7",2003,"USA",1,28
"7",2004,"USA",1,20
"7",2005,"USA",1,22
"7",2006,"USA",1,21
"7",2007,"USA",1,24
"7",2008,"USA",1,29
"7",2009,"USA",1,21
"7",2010,"USA",1,24
"7",2011,"USA",1,34
"7",2012,"USA",1,45
"7",2013,"USA",1,24
"7",2014,"USA",1,9
"3",1998,"ATG",1,1
"3",1988,"AUS",1,1
"3",1997,"AUS",1,1
"3",2001,"AUS",1,1
"3",2003,"AUS",1,1
"3",2005,"AUS",1,1
"3",2006,"AUS",1,1
"3",2007,"AUS",1,1
"3",2014,"AUS",1,1
"3",2013,"BGR",1,1
"3",2009,"BRA",1,1
"3",1987,"CAN",1,1
"3",1995,"CAN",1,1
"3",1998,"CAN",1,1
"3",2001,"CAN",1,2
"3",2003,"CAN",1,3
"3",2004,"CAN",1,3
"3",2006,"CAN",1,1
"3",2008,"CAN",1,1
"3",2009,"CAN",1,2
"3",2010,"CAN",1,1
"3",2013,"CAN",1,2
"3",2014,"CAN",1,1
"3",2004,"CHN",1,1
"3",2008,"DEU",1,1
"3",2012,"DEU",1,1
"3",2013,"DNK",1,1
"3",1995,"GBR",1,1
"3",2000,"GBR",1,1
"3",2003,"GBR",1,1
"3",2004,"GBR",1,1
"3",2005,"GBR",1,2
"3",2006,"GBR",1,1
"3",2007,"GBR",1,1
"3",2010,"GBR",1,1
"3",2013,"GBR",1,1
"3",1999,"GRC",1,1
"3",2003,"IND",1,1
"3",1998,"IRL",1,1
"3",1983,"JAM",1,1
"3",2010,"JOR",1,1
"3",2011,"KOR",1,1
"3",2004,"MEX",1,1
"3",1999,"NOR",1,1
"3",2009,"PHL",1,1
"3",1993,"PRI",1,1
"3",1994,"RUS",1,1
"3",1966,"USA",1,1
"3",1972,"USA",1,3
"3",1974,"USA",1,1
"3",1976,"USA",1,2
"3",1977,"USA",1,6
"3",1978,"USA",1,3
"3",1979,"USA",1,1
"3",1980,"USA",1,2
"3",1984,"USA",1,3
"3",1986,"USA",1,1
"3",1987,"USA",1,2
"3",1988,"USA",1,3
"3",1990,"USA",1,2
"3",1991,"USA",1,1
"3",1992,"USA",1,2
"3",1993,"USA",1,2
"3",1994,"USA",1,1
"3",1995,"USA",1,6
"3",1996,"USA",1,7
"3",1997,"USA",1,6
"3",1998,"USA",1,14
"3",1999,"USA",1,11
"3",2000,"USA",1,8
"3",2001,"USA",1,16
"3",2002,"USA",1,18
"3",2003,"USA",1,19
"3",2004,"USA",1,13
"3",2005,"USA",1,16
"3",2006,"USA",1,23
"3",2007,"USA",1,14
"3",2008,"USA",1,25
"3",2009,"USA",1,18
"3",2010,"USA",1,19
"3",2011,"USA",1,29
"3",2012,"USA",1,25
"3",2013,"USA",1,30
"3",2014,"USA",1,18
"3",1998,"VIR",1,1
"4",2004,"AFG",1,1
"4",2001,"AUS",1,1
"4",2004,"AUS",1,2
"4",2006,"AUS",1,1
"4",2007,"AUS",1,1
"4",2008,"AUS",1,1
"4",1994,"BRA",1,1
"4",1970,"CAN",1,1
"4",1971,"CAN",1,1
"4",1978,"CAN",1,1
"4",1996,"CAN",1,1
"4",2000,"CAN",1,2
"4",2001,"CAN",1,1
"4",2002,"CAN",1,1
"4",2003,"CAN",1,4
"4",2004,"CAN",1,3
"4",2005,"CAN",1,3
"4",2006,"CAN",1,1
"4",2007,"CAN",1,1
"4",2008,"CAN",1,1
"4",2010,"CAN",1,1
"4",2012,"CAN",1,2
"4",2013,"CAN",1,2
"4",2005,"DNK",1,1
"4",1966,"FRA",1,1
"4",1972,"GBR",1,1
"4",1978,"GBR",1,1
"4",1991,"GBR",1,1
"4",1994,"GBR",1,1
"4",2001,"GBR",1,1
"4",2002,"GBR",1,2
"4",2003,"GBR",1,1
"4",2004,"GBR",1,1
"4",2006,"GBR",1,1
"4",2007,"GBR",1,1
"4",2008,"GBR",1,1
"4",2009,"GBR",1,1
"4",2014,"GBR",1,1
"4",2008,"JPN",1,1
"4",2003,"MEX",1,2
"4",2004,"NZL",1,1
"4",2011,"NZL",1,1
"4",2004,"PER",1,1
"4",2010,"PHL",1,1
"4",2008,"PRI",1,1
"4",2003,"SWE",1,1
"4",1966,"USA",1,1
"4",1970,"USA",1,2
"4",1973,"USA",1,2
"4",1975,"USA",1,3
"4",1976,"USA",1,1
"4",1977,"USA",1,1
"4",1978,"USA",1,1
"4",1980,"USA",1,4
"4",1981,"USA",1,2
"4",1982,"USA",1,2
"4",1983,"USA",1,2
"4",1985,"USA",1,2
"4",1987,"USA",1,3
"4",1988,"USA",1,1
"4",1989,"USA",1,1
"4",1990,"USA",1,2
"4",1991,"USA",1,2
"4",1992,"USA",1,3
"4",1993,"USA",1,2
"4",1994,"USA",1,2
"4",1995,"USA",1,5
"4",1996,"USA",1,6
"4",1997,"USA",1,10
"4",1998,"USA",1,13
"4",1999,"USA",1,12
"4",2000,"USA",1,13
"4",2001,"USA",1,20
"4",2002,"USA",1,14
"4",2003,"USA",1,10
"4",2004,"USA",1,18
"4",2005,"USA",1,10
"4",2006,"USA",1,17
"4",2007,"USA",1,16
"4",2008,"USA",1,19
"4",2009,"USA",1,20
"4",2010,"USA",1,23
"4",2011,"USA",1,29
"4",2012,"USA",1,33
"4",2013,"USA",1,11
"4",2014,"USA",1,6
"4",2005,"VGB",1,1
"4",2012,"ZAF",1,1
"6",2000,"AUS",1,1
"6",2001,"AUS",1,1
"6",2003,"AUS",1,1
"6",2004,"AUS",1,2
"6",2002,"BEL",1,1
"6",1978,"CAN",1,1
"6",1988,"CAN",1,1
"6",1994,"CAN",1,1
"6",1998,"CAN",1,1
"6",1999,"CAN",1,1
"6",2000,"CAN",1,2
"6",2001,"CAN",1,2
"6",2002,"CAN",1,4
"6",2003,"CAN",1,4
"6",2004,"CAN",1,1
"6",2005,"CAN",1,2
"6",2006,"CAN",1,1
"6",2007,"CAN",1,2
"6",2008,"CAN",1,1
"6",2010,"CAN",1,1
"6",2011,"CAN",1,2
"6",2012,"CAN",1,3
"6",2013,"CAN",1,2
"6",2014,"CAN",1,1
"6",2000,"CHE",1,1
"6",2003,"CHE",1,1
"6",2006,"CHE",1,1
"6",2011,"ESP",1,1
"6",1980,"GBR",1,1
"6",1986,"GBR",1,1
"6",1997,"GBR",1,1
"6",1999,"GBR",1,1
"6",2000,"GBR",1,2
"6",2001,"GBR",1,2
"6",2002,"GBR",1,2
"6",2003,"GBR",1,2
"6",2004,"GBR",1,3
"6",2006,"GBR",1,1
"6",2007,"GBR",1,1
"6",2008,"GBR",1,2
"6",2009,"GBR",1,3
"6",2012,"GBR",1,1
"6",2011,"GRC",1,1
"6",2004,"IND",1,1
"6",2010,"IND",1,1
"6",2000,"LBN",1,1
"6",2008,"MEX",1,1
"6",2013,"MYS",1,1
"6",2002,"NLD",1,1
"6",2003,"NLD",1,1
"6",2001,"NZL",1,1
"6",2002,"NZL",1,1
"6",2005,"PRI",1,1
"6",2011,"PRI",1,1
"6",2003,"SWE",1,1
"6",2004,"SWE",1,1
"6",1968,"THA",1,1
"6",2003,"TUR",1,1
"6",2006,"TUR",1,1
"6",1966,"USA",1,2
"6",1968,"USA",1,3
"6",1973,"USA",1,1
"6",1974,"USA",1,1
"6",1976,"USA",1,1
"6",1978,"USA",1,2
"6",1979,"USA",1,3
"6",1980,"USA",1,1
"6",1981,"USA",1,1
"6",1982,"USA",1,1
"6",1985,"USA",1,1
"6",1987,"USA",1,2
"6",1988,"USA",1,2
"6",1989,"USA",1,2
"6",1992,"USA",1,1
"6",1994,"USA",1,4
"6",1995,"USA",1,11
"6",1996,"USA",1,7
"6",1997,"USA",1,7
"6",1998,"USA",1,6
"6",1999,"USA",1,14
"6",2000,"USA",1,14
"6",2001,"USA",1,12
"6",2002,"USA",1,19
"6",2003,"USA",1,23
"6",2004,"USA",1,26
"6",2005,"USA",1,43
"6",2006,"USA",1,34
"6",2007,"USA",1,32
"6",2008,"USA",1,34
"6",2009,"USA",1,15
"6",2010,"USA",1,23
"6",2011,"USA",1,30
"6",2012,"USA",1,30
"6",2013,"USA",1,42
"6",2014,"USA",1,15
"1",1996,"AUS",1,1
"1",2006,"AUS",1,1
"1",2008,"AUS",1,1
"1",2012,"BIH",1,1
"1",1987,"CAN",1,1
"1",1988,"CAN",1,1
"1",1992,"CAN",1,1
"1",1997,"CAN",1,1
"1",1998,"CAN",1,1
"1",1999,"CAN",1,2
"1",2002,"CAN",1,1
"1",2003,"CAN",1,3
"1",2004,"CAN",1,2
"1",2005,"CAN",1,2
"1",2006,"CAN",1,2
"1",2007,"CAN",1,2
"1",2008,"CAN",1,1
"1",2009,"CAN",1,4
"1",2010,"CAN",1,2
"1",2011,"CAN",1,1
"1",2012,"CAN",1,1
"1",2013,"CAN",1,1
"1",2007,"DEU",1,1
"1",2001,"ESP",1,1
"1",2005,"ESP",1,1
"1",2002,"FIN",1,1
"1",1998,"GBR",1,1
"1",2000,"GBR",1,4
"1",2002,"GBR",1,2
"1",2003,"GBR",1,2
"1",2004,"GBR",1,1
"1",2005,"GBR",1,1
"1",2007,"GBR",1,1
"1",2008,"GBR",1,1
"1",2009,"GBR",1,2
"1",2012,"GBR",1,1
"1",2013,"GBR",1,1
"1",2014,"GBR",1,1
"1",1986,"IRL",1,1
"1",2003,"IRN",1,1
"1",2005,"ISR",1,1
"1",2012,"ISR",1,1
"1",2001,"ITA",1,1
"1",2007,"JPN",1,1
"1",2012,"LBN",1,1
"1",2007,"MEX",1,1
"1",2010,"MEX",1,1
"1",2003,"MYS",1,1
"1",1994,"NLD",1,1
"1",2003,"NLD",1,3
"1",2008,"NOR",1,1
"1",2004,"POL",1,1
"1",2009,"PRI",1,1
"1",2012,"SWE",1,1
"1",1968,"THA",1,1
"1",2001,"THA",1,1
"1",2012,"TTO",1,1
"1",1970,"USA",1,1
"1",1972,"USA",1,1
"1",1973,"USA",1,1
"1",1974,"USA",1,1
"1",1975,"USA",1,2
"1",1976,"USA",1,1
"1",1977,"USA",1,1
"1",1980,"USA",1,1
"1",1981,"USA",1,1
"1",1983,"USA",1,1
"1",1984,"USA",1,1
"1",1987,"USA",1,2
"1",1988,"USA",1,3
"1",1989,"USA",1,3
"1",1990,"USA",1,1
"1",1991,"USA",1,2
"1",1992,"USA",1,3
"1",1995,"USA",1,3
"1",1996,"USA",1,4
"1",1997,"USA",1,6
"1",1998,"USA",1,12
"1",1999,"USA",1,9
"1",2000,"USA",1,10
"1",2001,"USA",1,16
"1",2002,"USA",1,12
"1",2003,"USA",1,22
"1",2004,"USA",1,16
"1",2005,"USA",1,9
"1",2006,"USA",1,11
"1",2007,"USA",1,18
"1",2008,"USA",1,22
"1",2009,"USA",1,24
"1",2010,"USA",1,14
"1",2011,"USA",1,26
"1",2012,"USA",1,32
"1",2013,"USA",1,21
"1",2014,"USA",1,6
"1",2000,"VEN",1,1
"5",1998,"AUS",1,1
"5",2003,"AUS",1,1
"5",2000,"BIH",1,1
"5",1971,"CAN",1,1
"5",1990,"CAN",1,1
"5",1996,"CAN",1,2
"5",1997,"CAN",1,1
"5",1999,"CAN",1,1
"5",2000,"CAN",1,1
"5",2001,"CAN",1,1
"5",2002,"CAN",1,4
"5",2003,"CAN",1,2
"5",2004,"CAN",1,4
"5",2005,"CAN",1,4
"5",2006,"CAN",1,2
"5",2007,"CAN",1,2
"5",2008,"CAN",1,1
"5",2009,"CAN",1,2
"5",2010,"CAN",1,1
"5",2012,"CAN",1,1
"5",2013,"CAN",1,1
"5",2003,"CRI",1,1
"5",2005,"CYP",1,1
"5",2002,"DEU",1,1
"5",1988,"FRA",1,1
"5",2002,"FRA",1,1
"5",1972,"GBR",1,1
"5",1990,"GBR",1,1
"5",2000,"GBR",1,1
"5",2002,"GBR",1,1
"5",2003,"GBR",1,4
"5",2004,"GBR",1,1
"5",2005,"GBR",1,1
"5",2007,"GBR",1,2
"5",2009,"GBR",1,1
"5",2010,"GBR",1,2
"5",1992,"IND",1,1
"5",2006,"IND",1,1
"5",2008,"IND",1,1
"5",2006,"IRL",1,1
"5",2010,"IRL",1,1
"5",2010,"ISL",1,1
"5",2011,"ISR",1,1
"5",2010,"ITA",1,1
"5",1993,"MEX",1,1
"5",2005,"MEX",1,1
"5",2011,"NOR",1,1
"5",1993,"NZL",1,1
"5",1997,"NZL",1,1
"5",2006,"NZL",1,1
"5",2004,"PHL",1,1
"5",2006,"SYR",1,1
"5",1966,"USA",1,1
"5",1972,"USA",1,1
"5",1973,"USA",1,1
"5",1974,"USA",1,2
"5",1975,"USA",1,1
"5",1976,"USA",1,1
"5",1977,"USA",1,2
"5",1978,"USA",1,3
"5",1979,"USA",1,1
"5",1982,"USA",1,2
"5",1983,"USA",1,1
"5",1984,"USA",1,1
"5",1985,"USA",1,1
"5",1986,"USA",1,2
"5",1987,"USA",1,2
"5",1988,"USA",1,1
"5",1989,"USA",1,3
"5",1990,"USA",1,2
"5",1991,"USA",1,3
"5",1992,"USA",1,1
"5",1993,"USA",1,1
"5",1994,"USA",1,4
"5",1995,"USA",1,8
"5",1996,"USA",1,5
"5",1997,"USA",1,5
"5",1998,"USA",1,7
"5",1999,"USA",1,12
"5",2000,"USA",1,12
"5",2001,"USA",1,15
"5",2002,"USA",1,16
"5",2003,"USA",1,25
"5",2004,"USA",1,13
"5",2005,"USA",1,16
"5",2006,"USA",1,26
"5",2007,"USA",1,21
"5",2008,"USA",1,28
"5",2009,"USA",1,21
"5",2010,"USA",1,28
"5",2011,"USA",1,28
"5",2012,"USA",1,24
"5",2013,"USA",1,24
"5",2014,"USA",1,6
"5",1999,"VEN",1,1
"2",2012,"AFG",1,1
"2",2003,"AUS",1,2
"2",2004,"AUS",1,1
"2",2005,"AUS",1,1
"2",2007,"AUS",1,1
"2",1970,"CAN",1,1
"2",1972,"CAN",1,1
"2",1978,"CAN",1,1
"2",1985,"CAN",1,1
"2",1996,"CAN",1,1
"2",1997,"CAN",1,1
"2",1999,"CAN",1,2
"2",2000,"CAN",1,1
"2",2002,"CAN",1,4
"2",2003,"CAN",1,3
"2",2004,"CAN",1,2
"2",2006,"CAN",1,1
"2",2007,"CAN",1,1
"2",2008,"CAN",1,1
"2",2009,"CAN",1,5
"2",2010,"CAN",1,2
"2",2011,"CAN",1,3
"2",2012,"CAN",1,1
"2",2013,"CAN",1,4
"2",2000,"DEU",1,1
"2",2007,"DNK",1,1
"2",1999,"GBR",1,1
"2",2004,"GBR",1,2
"2",2005,"GBR",1,2
"2",2006,"GBR",1,3
"2",2009,"GBR",1,1
"2",2013,"GBR",1,1
"2",2001,"GRC",1,1
"2",2005,"IND",1,1
"2",2004,"LBN",1,1
"2",2006,"LTU",1,1
"2",1989,"NLD",1,1
"2",1992,"NOR",1,1
"2",2005,"NZL",1,1
"2",1978,"PRT",1,1
"2",2009,"SRB",1,1
"2",1966,"USA",1,2
"2",1968,"USA",1,1
"2",1970,"USA",1,3
"2",1971,"USA",1,2
"2",1972,"USA",1,1
"2",1973,"USA",1,1
"2",1974,"USA",1,2
"2",1975,"USA",1,2
"2",1976,"USA",1,5
"2",1977,"USA",1,4
"2",1978,"USA",1,1
"2",1979,"USA",1,2
"2",1980,"USA",1,2
"2",1982,"USA",1,1
"2",1983,"USA",1,2
"2",1985,"USA",1,2
"2",1987,"USA",1,3
"2",1989,"USA",1,2
"2",1990,"USA",1,1
"2",1991,"USA",1,2
"2",1992,"USA",1,2
"2",1993,"USA",1,5
"2",1994,"USA",1,4
"2",1995,"USA",1,5
"2",1996,"USA",1,8
"2",1997,"USA",1,13
"2",1998,"USA",1,9
"2",1999,"USA",1,19
"2",2000,"USA",1,9
"2",2001,"USA",1,8
"2",2002,"USA",1,12
"2",2003,"USA",1,18
"2",2004,"USA",1,22
"2",2005,"USA",1,18
"2",2006,"USA",1,16
"2",2007,"USA",1,18
"2",2008,"USA",1,27
"2",2009,"USA",1,20
"2",2010,"USA",1,15
"2",2011,"USA",1,20
"2",2012,"USA",1,33
"2",2013,"USA",1,33
"2",2014,"USA",1,16
"2",1999,"VIR",1,1
"7",1987,"AUS",2,1
"7",1999,"AUS",2,1
"7",2003,"AUS",2,1
"7",2004,"AUS",2,1
"7",2003,"BRA",2,1
"7",1980,"CAN",2,1
"7",1987,"CAN",2,1
"7",1997,"CAN",2,1
"7",1999,"CAN",2,1
"7",2001,"CAN",2,1
"7",2002,"CAN",2,1
"7",2003,"CAN",2,5
"7",2005,"CAN",2,2
"7",2006,"CAN",2,2
"7",2007,"CAN",2,1
"7",2008,"CAN",2,2
"7",2010,"CAN",2,3
"7",2011,"CAN",2,1
"7",2012,"CAN",2,3
"7",2013,"CAN",2,1
"7",2002,"COL",2,1
"7",1996,"DEU",2,1
"7",2008,"DNK",2,1
"7",2008,"ESP",2,1
"7",1977,"GBR",2,1
"7",1998,"GBR",2,1
"7",2001,"GBR",2,2
"7",2003,"GBR",2,1
"7",2004,"GBR",2,2
"7",2005,"GBR",2,2
"7",2007,"GBR",2,2
"7",2008,"GBR",2,3
"7",2010,"GBR",2,1
"7",2011,"GBR",2,1
"7",2012,"GBR",2,1
"7",1985,"IND",2,1
"7",2003,"IND",2,1
"7",2004,"IND",2,1
"7",1992,"IRL",2,1
"7",2009,"IRL",2,1
"7",2009,"JAM",2,1
"7",2004,"MEX",2,1
"7",2008,"MEX",2,1
"7",2005,"MUS",2,1
"7",2003,"NOR",2,1
"7",2011,"NOR",2,1
"7",2013,"NOR",2,1
"7",2000,"TUR",2,1
"7",1962,"USA",2,1
"7",1972,"USA",2,1
"7",1974,"USA",2,2
"7",1975,"USA",2,2
"7",1976,"USA",2,2
"7",1978,"USA",2,2
"7",1979,"USA",2,1
"7",1983,"USA",2,1
"7",1984,"USA",2,2
"7",1985,"USA",2,2
"7",1986,"USA",2,1
"7",1987,"USA",2,1
"7",1988,"USA",2,1
"7",1990,"USA",2,3
"7",1992,"USA",2,1
"7",1993,"USA",2,1
"7",1994,"USA",2,2
"7",1995,"USA",2,5
"7",1996,"USA",2,9
"7",1997,"USA",2,8
"7",1998,"USA",2,9
"7",1999,"USA",2,11
"7",2000,"USA",2,12
"7",2001,"USA",2,21
"7",2002,"USA",2,11
"7",2003,"USA",2,17
"7",2004,"USA",2,16
"7",2005,"USA",2,12
"7",2006,"USA",2,22
"7",2007,"USA",2,14
"7",2008,"USA",2,27
"7",2009,"USA",2,16
"7",2010,"USA",2,20
"7",2011,"USA",2,9
"7",2012,"USA",2,27
"7",2013,"USA",2,17
"7",2014,"USA",2,11
"7",1975,"VEN",2,1
"3",1992,"AUS",2,1
"3",2002,"AUS",2,2
"3",2004,"AUS",2,2
"3",2002,"BHS",2,1
"3",1982,"CAN",2,1
"3",1985,"CAN",2,2
"3",1987,"CAN",2,1
"3",1998,"CAN",2,3
"3",2001,"CAN",2,1
"3",2002,"CAN",2,1
"3",2003,"CAN",2,4
"3",2004,"CAN",2,3
"3",2006,"CAN",2,2
"3",2008,"CAN",2,1
"3",2009,"CAN",2,1
"3",2012,"CAN",2,1
"3",2013,"CAN",2,2
"3",1989,"DNK",2,1
"3",2001,"DNK",2,1
"3",2002,"DNK",2,1
"3",2005,"ESP",2,1
"3",2014,"FIN",2,1
"3",1988,"GBR",2,1
"3",1989,"GBR",2,1
"3",1994,"GBR",2,1
"3",2003,"GBR",2,2
"3",2005,"GBR",2,1
"3",2006,"GBR",2,1
"3",2008,"GBR",2,1
"3",1973,"GUM",2,1
"3",2013,"IRL",2,1
"3",2010,"NLD",2,1
"3",1996,"PAK",2,1
"3",2000,"PER",2,1
"3",1997,"TUR",2,1
"3",1966,"USA",2,1
"3",1968,"USA",2,1
"3",1970,"USA",2,1
"3",1972,"USA",2,1
"3",1975,"USA",2,3
"3",1977,"USA",2,2
"3",1978,"USA",2,1
"3",1979,"USA",2,1
"3",1980,"USA",2,1
"3",1982,"USA",2,1
"3",1983,"USA",2,1
"3",1984,"USA",2,2
"3",1986,"USA",2,4
"3",1987,"USA",2,3
"3",1988,"USA",2,1
"3",1992,"USA",2,1
"3",1993,"USA",2,4
"3",1994,"USA",2,4
"3",1995,"USA",2,3
"3",1996,"USA",2,5
"3",1997,"USA",2,1
"3",1998,"USA",2,7
"3",1999,"USA",2,11
"3",2000,"USA",2,7
"3",2001,"USA",2,10
"3",2002,"USA",2,9
"3",2003,"USA",2,21
"3",2004,"USA",2,13
"3",2005,"USA",2,17
"3",2006,"USA",2,8
"3",2007,"USA",2,13
"3",2008,"USA",2,4
"3",2009,"USA",2,7
"3",2010,"USA",2,9
"3",2011,"USA",2,12
"3",2012,"USA",2,20
"3",2013,"USA",2,7
"3",2014,"USA",2,5
"4",1975,"AUS",2,1
"4",1995,"AUS",2,1
"4",1998,"AUS",2,1
"4",2003,"AUS",2,1
"4",2004,"AUS",2,1
"4",1962,"CAN",2,1
"4",1977,"CAN",2,1
"4",1996,"CAN",2,1
"4",1997,"CAN",2,2
"4",1999,"CAN",2,1
"4",2000,"CAN",2,1
"4",2001,"CAN",2,3
"4",2003,"CAN",2,4
"4",2004,"CAN",2,3
"4",2007,"CAN",2,1
"4",2008,"CAN",2,1
"4",2009,"CAN",2,1
"4",2010,"CAN",2,1
"4",2013,"CAN",2,2
"4",2014,"CAN",2,1
"4",2002,"CHL",2,1
"4",2004,"CHN",2,1
"4",2003,"DEU",2,1
"4",2002,"DNK",2,1
"4",2013,"EGY",2,1
"4",2002,"ESP",2,1
"4",1978,"GBR",2,1
"4",1993,"GBR",2,1
"4",1999,"GBR",2,1
"4",2002,"GBR",2,1
"4",2006,"GBR",2,1
"4",2009,"GBR",2,2
"4",2010,"GBR",2,1
"4",2013,"GBR",2,1
"4",2004,"GTM",2,1
"4",2002,"IDN",2,1
"4",2012,"IND",2,1
"4",2005,"ISR",2,1
"4",1991,"KWT",2,1
"4",1999,"MEX",2,1
"4",2001,"NLD",2,1
"4",2009,"PRT",2,1
"4",2003,"SWE",2,1
"4",1991,"TKM",2,1
"4",1966,"USA",2,1
"4",1970,"USA",2,1
"4",1972,"USA",2,1
"4",1975,"USA",2,2
"4",1976,"USA",2,1
"4",1978,"USA",2,1
"4",1979,"USA",2,2
"4",1980,"USA",2,1
"4",1982,"USA",2,1
"4",1983,"USA",2,1
"4",1985,"USA",2,2
"4",1986,"USA",2,2
"4",1987,"USA",2,3
"4",1989,"USA",2,3
"4",1990,"USA",2,1
"4",1991,"USA",2,4
"4",1992,"USA",2,2
"4",1993,"USA",2,1
"4",1994,"USA",2,4
"4",1995,"USA",2,9
"4",1996,"USA",2,8
"4",1997,"USA",2,7
"4",1998,"USA",2,11
"4",1999,"USA",2,10
"4",2000,"USA",2,6
"4",2001,"USA",2,16
"4",2002,"USA",2,10
"4",2003,"USA",2,23
"4",2004,"USA",2,21
"4",2005,"USA",2,14
"4",2006,"USA",2,12
"4",2007,"USA",2,18
"4",2008,"USA",2,17
"4",2009,"USA",2,9
"4",2010,"USA",2,7
"4",2011,"USA",2,14
"4",2012,"USA",2,14
"4",2013,"USA",2,13
"4",2014,"USA",2,8
"6",2003,"ARE",2,1
"6",1996,"AUS",2,1
"6",2000,"AUS",2,1
"6",2002,"AUS",2,1
"6",2007,"AUS",2,1
"6",2004,"BEL",2,1
"6",2010,"BGR",2,1
"6",2008,"BRA",2,1
"6",1990,"CAN",2,1
"6",1997,"CAN",2,2
"6",1998,"CAN",2,2
"6",1999,"CAN",2,2
"6",2000,"CAN",2,1
"6",2002,"CAN",2,2
"6",2003,"CAN",2,2
"6",2005,"CAN",2,1
"6",2007,"CAN",2,1
"6",2008,"CAN",2,2
"6",2009,"CAN",2,1
"6",2010,"CAN",2,2
"6",2011,"CAN",2,1
"6",2012,"CAN",2,3
"6",1971,"DEU",2,1
"6",1996,"DEU",2,1
"6",2011,"DNK",2,1
"6",2012,"ESP",2,1
"6",1974,"FRA",2,1
"6",1996,"GBR",2,1
"6",1998,"GBR",2,1
"6",2001,"GBR",2,1
"6",2006,"GBR",2,2
"6",2007,"GBR",2,2
"6",2008,"GBR",2,3
"6",2013,"GBR",2,1
"6",1985,"HRV",2,1
"6",1984,"IRL",2,1
"6",2010,"ISL",2,1
"6",2005,"ISR",2,1
"6",1998,"ITA",2,1
"6",2000,"JOR",2,1
"6",2007,"JPN",2,1
"6",2011,"KWT",2,1
"6",1996,"MEX",2,1
"6",1999,"MEX",2,1
"6",2001,"NLD",2,1
"6",2003,"PHL",2,1
"6",2004,"POL",2,1
"6",1999,"PRI",2,1
"6",2011,"SVN",2,1
"6",1962,"USA",2,2
"6",1966,"USA",2,1
"6",1968,"USA",2,3
"6",1970,"USA",2,1
"6",1971,"USA",2,1
"6",1972,"USA",2,1
"6",1973,"USA",2,2
"6",1974,"USA",2,5
"6",1977,"USA",2,1
"6",1978,"USA",2,5
"6",1979,"USA",2,3
"6",1980,"USA",2,1
"6",1981,"USA",2,2
"6",1983,"USA",2,1
"6",1985,"USA",2,1
"6",1987,"USA",2,2
"6",1988,"USA",2,3
"6",1991,"USA",2,1
"6",1992,"USA",2,1
"6",1993,"USA",2,4
"6",1995,"USA",2,3
"6",1996,"USA",2,7
"6",1997,"USA",2,4
"6",1998,"USA",2,11
"6",1999,"USA",2,13
"6",2000,"USA",2,10
"6",2001,"USA",2,11
"6",2002,"USA",2,21
"6",2003,"USA",2,17
"6",2004,"USA",2,13
"6",2005,"USA",2,16
"6",2006,"USA",2,19
"6",2007,"USA",2,11
"6",2008,"USA",2,20
"6",2009,"USA",2,21
"6",2010,"USA",2,17
"6",2011,"USA",2,21
"6",2012,"USA",2,27
"6",2013,"USA",2,24
"6",2014,"USA",2,7
"6",1968,"VNM",2,1
"6",1999,"ZAF",2,1
"1",2004,"AUS",2,1
"1",2007,"AUS",2,2
"1",2010,"BGR",2,1
"1",1978,"CAN",2,1
"1",1998,"CAN",2,1
"1",2001,"CAN",2,1
"1",2002,"CAN",2,1
"1",2003,"CAN",2,3
"1",2004,"CAN",2,1
"1",2008,"CAN",2,1
"1",2010,"CAN",2,1
"1",2011,"CAN",2,1
"1",2012,"CAN",2,1
"1",2013,"CAN",2,1
"1",2003,"DEU",2,1
"1",2006,"ESP",2,1
"1",1987,"GBR",2,1
"1",1992,"GBR",2,1
"1",1995,"GBR",2,1
"1",1997,"GBR",2,1
"1",1999,"GBR",2,1
"1",2001,"GBR",2,1
"1",2002,"GBR",2,1
"1",2003,"GBR",2,1
"1",2004,"GBR",2,2
"1",2011,"GBR",2,1
"1",2012,"GBR",2,1
"1",2013,"GBR",2,1
"1",2002,"IND",2,1
"1",2006,"IRQ",2,1
"1",2007,"IRQ",2,1
"1",2002,"ISR",2,1
"1",1999,"JPN",2,1
"1",2003,"NOR",2,1
"1",2002,"PRT",2,1
"1",2006,"TUR",2,1
"1",1962,"USA",2,1
"1",1966,"USA",2,1
"1",1968,"USA",2,3
"1",1970,"USA",2,2
